Target Geo Id 2000,Target Geo Id2 2000,Geographical Area_x,MSA,Population 2000,Housing  units 2000,Area in square miles - Total area 2000,Area in square miles - Water area 2000,Area in square miles - Land area 2000,Density per square mile of land area - Population 2000,Density per square mile of land area - Housing  units 2000,Target Geo Id 2010,Target Geo Id2 2010,Geographical Area_y,Population 2010,Housing units 2010,Area in square miles - Total area 2010,Area in square miles - Water area 2010,Area in square miles - Land area 2010,Density per square mile of land area - Population 2010,Density per square mile of land area - Housing units 2010
,,,"Reno-Sparks, NV MSA",,,,,,,,310M100US39900,39900.0,"United States - In metropolitan statistical area - Reno-Sparks, NV MSA",425417.0,186831.0,6805.86,240.57,6565.29,64.8,28.5
,,,"Richmond, VA MSA",,,,,,,,310M100US40060,40060.0,"United States - In metropolitan statistical area - Richmond, VA MSA",1258251.0,531648.0,5839.68,154.72,5684.96,221.3,93.5
,,,"Riverside-San Bernardino-Ontario, CA MSA",,,,,,,,310M100US40140,40140.0,"United States - In metropolitan statistical area - Riverside-San Bernardino-Ontario, CA MSA",4224851.0,1500344.0,27408.25,144.83,27263.42,155.0,55.0
,,,"Rome, GA MSA",,,,,,,,310M100US40660,40660.0,"United States - In metropolitan statistical area - Rome, GA MSA",96317.0,40551.0,518.47,8.55,509.91,188.9,79.5
,,,"Sacramento-Arden-Arcade-Roseville, CA MSA",,,,,,,,310M100US40900,40900.0,"United States - In metropolitan statistical area - Sacramento-Arden-Arcade-Roseville, CA MSA",2149127.0,871793.0,5306.39,212.16,5094.22,421.9,171.1
,,,"Saginaw-Saginaw Township North, MI MSA",,,,,,,,310M100US40980,40980.0,"United States - In metropolitan statistical area - Saginaw-Saginaw Township North, MI MSA",200169.0,86844.0,815.97,15.85,800.11,250.2,108.5
,,,"St. George, UT MSA",,,,,,,,310M100US41100,41100.0,"United States - In metropolitan statistical area - St. George, UT MSA",138115.0,57734.0,2429.95,3.59,2426.36,56.9,23.8
,,,"St. Joseph, MO-KS MSA",,,,,,,,310M100US41140,41140.0,"United States - In metropolitan statistical area - St. Joseph, MO-KS MSA",127329.0,53638.0,1675.18,19.69,1655.49,76.9,32.4
,,,"Salisbury, MD MSA",,,,,,,,310M100US41540,41540.0,"United States - In metropolitan statistical area - Salisbury, MD MSA",125203.0,52322.0,1010.59,316.42,694.17,180.4,75.4
,,,"Salt Lake City, UT MSA",,,,,,,,310M100US41620,41620.0,"United States - In metropolitan statistical area - Salt Lake City, UT MSA",1124197.0,410031.0,9975.42,420.07,9555.35,117.7,42.9
,,,"San Antonio-New Braunfels, TX MSA",,,,,,,,310M100US41700,41700.0,"United States - In metropolitan statistical area - San Antonio-New Braunfels, TX MSA",2142508.0,837999.0,7370.86,58.22,7312.64,293.0,114.6
,,,"San Diego-Carlsbad-San Marcos, CA MSA",,,,,,,,310M100US41740,41740.0,"United States - In metropolitan statistical area - San Diego-Carlsbad-San Marcos, CA MSA",3095313.0,1164786.0,4525.68,319.05,4206.63,735.8,276.9
,,,"Sandusky, OH MSA",,,,,,,,310M100US41780,41780.0,"United States - In metropolitan statistical area - Sandusky, OH MSA",77079.0,37845.0,625.99,374.43,251.56,306.4,150.4
,,,"San Francisco-Oakland-Fremont, CA MSA",,,,,,,,310M100US41860,41860.0,"United States - In metropolitan statistical area - San Francisco-Oakland-Fremont, CA MSA",4335391.0,1741999.0,3426.14,955.6,2470.54,1754.8,705.1
,,,"San Jose-Sunnyvale-Santa Clara, CA MSA",,,,,,,,310M100US41940,41940.0,"United States - In metropolitan statistical area - San Jose-Sunnyvale-Santa Clara, CA MSA",1836911.0,649790.0,2694.54,15.73,2678.81,685.7,242.6
,,,"San Luis Obispo-Paso Robles, CA MSA",,,,,,,,310M100US42020,42020.0,"United States - In metropolitan statistical area - San Luis Obispo-Paso Robles, CA MSA",269637.0,117315.0,3615.55,316.98,3298.57,81.7,35.6
,,,"Santa Barbara-Santa Maria-Goleta, CA MSA",,,,,,,,310M100US42060,42060.0,"United States - In metropolitan statistical area - Santa Barbara-Santa Maria-Goleta, CA MSA",423895.0,152834.0,3789.08,1053.99,2735.09,155.0,55.9
,,,"Santa Rosa-Petaluma, CA MSA",,,,,,,,310M100US42220,42220.0,"United States - In metropolitan statistical area - Santa Rosa-Petaluma, CA MSA",483878.0,204572.0,1767.95,192.1,1575.85,307.1,129.8
,,,"Scranton-Wilkes-Barre, PA MSA",,,,,,,,310M100US42540,42540.0,"United States - In metropolitan statistical area - Scranton-Wilkes-Barre, PA MSA",563631.0,258834.0,1776.23,29.49,1746.73,322.7,148.2
,,,"Seattle-Tacoma-Bellevue, WA MSA",,,,,,,,310M100US42660,42660.0,"United States - In metropolitan statistical area - Seattle-Tacoma-Bellevue, WA MSA",3439809.0,1463295.0,6309.61,437.26,5872.35,585.8,249.2
,,,"Sebastian-Vero Beach, FL MSA",,,,,,,,310M100US42680,42680.0,"United States - In metropolitan statistical area - Sebastian-Vero Beach, FL MSA",138028.0,76346.0,617.01,114.13,502.87,274.5,151.8
,,,"Sioux City, IA-NE-SD MSA",,,,,,,,310M100US43580,43580.0,"United States - In metropolitan statistical area - Sioux City, IA-NE-SD MSA",143577.0,58083.0,2095.22,21.36,2073.86,69.2,28.0
,,,"South Bend-Mishawaka, IN-MI MSA",,,,,,,,310M100US43780,43780.0,"United States - In metropolitan statistical area - South Bend-Mishawaka, IN-MI MSA",319224.0,140736.0,969.7,21.79,947.91,336.8,148.5
,,,"Spartanburg, SC MSA",,,,,,,,310M100US43900,43900.0,"United States - In metropolitan statistical area - Spartanburg, SC MSA",284307.0,122628.0,819.24,11.32,807.93,351.9,151.8
,,,"Springfield, OH MSA",,,,,,,,310M100US44220,44220.0,"United States - In metropolitan statistical area - Springfield, OH MSA",138333.0,61419.0,402.53,5.05,397.47,348.0,154.5
,,,"Stockton, CA MSA",,,,,,,,310M100US44700,44700.0,"United States - In metropolitan statistical area - Stockton, CA MSA",685306.0,233755.0,1426.5,35.18,1391.32,492.6,168.0
,,,"Trenton-Ewing, NJ MSA",,,,,,,,310M100US45940,45940.0,"United States - In metropolitan statistical area - Trenton-Ewing, NJ MSA",366513.0,143169.0,228.89,4.33,224.56,1632.2,637.6
,,,"Valdosta, GA MSA",,,,,,,,310M100US46660,46660.0,"United States - In metropolitan statistical area - Valdosta, GA MSA",139588.0,57434.0,1628.88,39.62,1589.27,87.8,36.1
,,,"Vallejo-Fairfield, CA MSA",,,,,,,,310M100US46700,46700.0,"United States - In metropolitan statistical area - Vallejo-Fairfield, CA MSA",413344.0,152698.0,906.19,84.43,821.76,503.0,185.8
,,,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",,,,,,,,310M100US47260,47260.0,"United States - In metropolitan statistical area - Virginia Beach-Norfolk-Newport News, VA-NC MSA",1671683.0,686297.0,3897.63,1268.04,2629.59,635.7,261.0
,,,"Visalia-Porterville, CA MSA",,,,,,,,310M100US47300,47300.0,"United States - In metropolitan statistical area - Visalia-Porterville, CA MSA",442179.0,141696.0,4838.65,14.44,4824.21,91.7,29.4
,,,"Warner Robins, GA MSA",,,,,,,,310M100US47580,47580.0,"United States - In metropolitan statistical area - Warner Robins, GA MSA",139900.0,58325.0,379.92,4.38,375.54,372.5,155.3
,,,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",,,,,,,,310M100US47900,47900.0,"United States - In metropolitan statistical area - Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",5582170.0,2213752.0,6030.38,432.06,5598.32,997.1,395.4
,,,"Wenatchee-East Wenatchee, WA MSA",,,,,,,,310M100US48300,48300.0,"United States - In metropolitan statistical area - Wenatchee-East Wenatchee, WA MSA",110884.0,51469.0,4842.54,102.75,4739.79,23.4,10.9
,,,"Winchester, VA-WV MSA",,,,,,,,310M100US49020,49020.0,"United States - In metropolitan statistical area - Winchester, VA-WV MSA",128472.0,56906.0,1069.39,6.41,1062.98,120.9,53.5
,,,"Winston-Salem, NC MSA",,,,,,,,310M100US49180,49180.0,"United States - In metropolitan statistical area - Winston-Salem, NC MSA",477717.0,214375.0,1472.92,16.98,1455.94,328.1,147.2
,,,"Worcester, MA MSA",,,,,,,,310M100US49340,49340.0,"United States - In metropolitan statistical area - Worcester, MA MSA",798552.0,326788.0,1579.19,68.42,1510.77,528.6,216.3
,,,"York-Hanover, PA MSA",,,,,,,,310M100US49620,49620.0,"United States - In metropolitan statistical area - York-Hanover, PA MSA",434972.0,178671.0,910.72,6.54,904.18,481.1,197.6
,,,"Youngstown-Warren-Boardman, OH-PA MSA",,,,,,,,310M100US49660,49660.0,"United States - In metropolitan statistical area - Youngstown-Warren-Boardman, OH-PA MSA",565773.0,259729.0,1744.46,41.96,1702.49,332.3,152.6
,,,"Aguadilla-Isabela-San Sebastián, PR MSA",,,,,,,,310M100US10380,10380.0,"Puerto Rico - In metropolitan statistical area - Aguadilla-Isabela-San Sebastián, PR MSA",306292.0,138855.0,495.53,137.05,358.47,854.4,387.4
,,,"Fajardo, PR MSA",,,,,,,,310M100US21940,21940.0,"Puerto Rico - In metropolitan statistical area - Fajardo, PR MSA",70692.0,38114.0,310.69,225.98,84.71,834.5,449.9
,,,"Guayama, PR MSA",,,,,,,,310M100US25020,25020.0,"Puerto Rico - In metropolitan statistical area - Guayama, PR MSA",84214.0,37946.0,217.77,91.07,126.7,664.7,299.5
,,,"San Germán-Cabo Rojo, PR MSA",,,,,,,,310M100US41900,41900.0,"Puerto Rico - In metropolitan statistical area - San Germán-Cabo Rojo, PR MSA",137462.0,69481.0,368.9,148.24,220.66,623.0,314.9
,,,"San Juan-Caguas-Guaynabo, PR MSA",,,,,,,,310M100US41980,41980.0,"Puerto Rico - In metropolitan statistical area - San Juan-Caguas-Guaynabo, PR MSA",2478905.0,1073552.0,2016.62,426.71,1589.91,1559.1,675.2
,,,"Yauco, PR MSA",,,,,,,,310M100US49500,49500.0,"Puerto Rico - In metropolitan statistical area - Yauco, PR MSA",107333.0,45631.0,280.39,88.26,192.13,558.6,237.5
